project,metadata_feature,metadata_column,metadata_type,bacteria_name,correlation_coefficient,p_value,n_samples,p_value_fdr
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB2834,o__OFGB2834,f__FGB2834",-0.08215725304496294,0.5547862552190357,54,0.949766005420453
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB1227,o__OFGB1227,f__FGB1227",-0.054438153553945975,0.6958217554362495,54,0.9772451127968939
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Candidatus_Borkfalkiales,f__Candidatus_Borkfalkiaceae",0.07703333542167712,0.5798147533274417,54,0.955309969363317
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB3047,o__OFGB3047,f__FGB3047",-0.008829362554336395,0.9494755974574047,54,1.0
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Peptostreptococcaceae",0.038489989435137394,0.7822971518275454,54,0.9920855013790117
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB45628,o__OFGB45628,f__FGB45628",-0.19363231630091152,0.16063938719184181,54,0.8835385188214493
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB3023,o__OFGB3023,f__FGB3023",-0.09947982110195433,0.474178139010829,54,0.9313158752815787
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Candidatus_Saccharibacteria,c__Candidatus_Saccharimonadia,o__Candidatus_Saccharimonadales,f__Candidatus_Saccharimonadaceae",0.14727887601317272,0.28789124415480244,54,0.9098182467638694
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB9491,o__OFGB9491,f__FGB9491",-0.015093853891439935,0.913735900127766,54,1.0
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB1126,o__OFGB1126,f__FGB1126",-0.18867285824006336,0.17183781497547063,54,0.8835385188214493
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae",0.07597776278201399,0.5850339706500297,54,0.9564609516518456
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB1380,o__OFGB1380,f__FGB1380",0.04940367485145514,0.7227668559815446,54,0.9800176620381008
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Candidatus_Saccharibacteria,c__Candidatus_Saccharibacteria_unclassified,o__Candidatus_Saccharibacteria_unclassified,f__Candidatus_Saccharibacteria_unclassified",0.22423296746981988,0.10309210514586845,54,0.8468357823967377
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Actinobacteria,c__Actinomycetia,o__Actinomycetales,f__Actinomycetaceae",-0.018931667878226942,0.891919567867278,54,1.0
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillales_unclassified",0.1103675838279308,0.42691193558550616,54,0.9311466935127765
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae",0.04345681101998093,0.7550281622593482,54,0.9872189844530591
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB3004,o__OFGB3004,f__FGB3004",0.051671618488984015,0.7105849199673112,54,0.9783227170859057
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB75721,o__OFGB75721,f__FGB75721",-0.055905264057219184,0.6880375237847911,54,0.9772451127968939
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacteroidota,c__CFGB668,o__OFGB668,f__FGB668",-0.07013760129402016,0.6142856072949298,54,0.9605321897229737
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB3009,o__OFGB3009,f__FGB3009",0.05458723358198187,0.6950293248705479,54,0.9772451127968939
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__CFGB30328,o__OFGB30328,f__FGB30328",-0.11249649511030234,0.41799226389996136,54,0.9311466935127765
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae",-0.22818186724735343,0.09700982848087844,54,0.8419807973104785
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola",-0.08076949857805422,0.5615140493645006,54,0.9514798308049179
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides",-0.2987743103547008,0.02819550821221272,54,0.7514897358289789
ERP020710_Pregnant_SG,Age,Age,numeric,"k__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Lachnospiraceae,g__Mediterraneibacter",0.01035014931944691,0.9407875612436325,54,1.0
