SampleID,Unassigned,Bacteria,Bacteria;Actinobacteria,Bacteria;Bacteroidetes,Bacteria;Firmicutes,Bacteria;Proteobacteria
SRR25446103_1,17.874493927125506,140.9757785467128,0.0,0.010752688172043012,0.0,0.39436619718309857
SRR25446105_1,164.6153846153846,160.75432525951558,0.0,0.016129032258064516,0.0,192.91549295774647
SRR25446106_1,7.230769230769231,84.26297577854672,0.0,0.0,0.0,0.08450704225352113
SRR25446107_1,66.89878542510121,103.11418685121107,0.0,0.016129032258064516,0.0026200873362445414,0.38028169014084506
SRR25446109_1,55.00404858299595,72.03287197231833,0.0,0.021505376344086023,0.0034934497816593887,0.676056338028169
SRR25446110_1,55.30364372469636,90.37427912341407,0.0,0.016129032258064516,0.0034934497816593887,0.0
SRR25446111_1,53.1417004048583,89.56228373702422,0.0,0.010752688172043012,0.0026200873362445414,0.704225352112676
SRR25446114_1,54.77327935222672,149.24452133794694,0.0,0.0,0.0,8.549295774647888
SRR25446115_1,118.26315789473684,183.7641291810842,0.0,0.010752688172043012,0.00611353711790393,6.690140845070423
SRR25446116_1,143.36437246963564,84.98039215686275,0.0,0.0,0.0,0.056338028169014086
SRR25446117_1,43.87044534412956,90.26585928489042,0.0,0.0,0.0,0.056338028169014086
SRR25446118_1,78.98785425101215,73.56228373702422,0.02702702702702703,0.0,0.0,1.704225352112676
